,part_id,word,reaction_time,slider_order,energy,complexity,movement,replication,communication,monitoring,reaction,variety,mistakes,learning,goal_setting,freewill,agency,goal_directedness,cluster
804,7039312.0,artificial_intelligence,38460.90000009537,6,23.0,86.0,7.0,3.0,60.0,93.0,73.0,78.0,6.0,89.0,27.0,24.0,1.0,26.0,2.0
805,7039312.0,computer_virus,48240.20000004768,6,40.0,99.0,20.0,89.0,1.0,43.0,23.0,65.0,15.0,11.0,5.0,3.0,2.0,4.0,4.0
806,7039312.0,car,38203.79999995232,6,93.0,93.0,93.0,2.0,8.0,57.0,58.0,71.0,40.0,1.0,1.0,3.0,3.0,14.0,3.0
807,7039312.0,virtual_assistant,31815.29999995232,6,77.0,24.0,2.0,2.0,90.0,81.0,79.0,75.0,41.0,94.0,68.0,5.0,1.0,45.0,2.0
808,7039312.0,jelly_fish,32534.700000047684,6,14.0,2.0,97.0,85.0,15.0,14.0,82.0,25.0,37.0,43.0,55.0,62.0,0.0,47.0,0.0
809,7039312.0,autonomous_car,31895.200000047684,6,92.0,97.0,88.0,1.0,18.0,89.0,70.0,77.0,38.0,2.0,8.0,14.0,1.0,6.0,2.0
810,7039312.0,dolphin,108737.29999995232,6,81.0,2.0,97.0,93.0,57.0,7.0,38.0,68.0,38.0,85.0,36.0,70.0,3.0,26.0,5.0
811,7039312.0,robot,25103.79999995232,6,57.0,98.0,21.0,1.0,71.0,84.0,65.0,65.0,26.0,95.0,20.0,14.0,4.0,21.0,2.0
812,7039312.0,computer,34922.0,6,81.0,97.0,0.0,3.0,0.0,55.0,12.0,98.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0
813,7039312.0,biological_virus,37539.20000004768,6,21.0,43.0,16.0,69.0,2.0,3.0,62.0,57.0,0.0,0.0,0.0,35.0,0.0,0.0,4.0
814,7039312.0,smartphone,35434.199999809265,6,88.0,71.0,0.0,0.0,5.0,61.0,31.0,94.0,48.0,6.0,3.0,0.0,0.0,39.0,2.0
815,7039312.0,thermostat,43471.79999995232,6,49.0,74.0,0.0,0.0,57.0,83.0,95.0,29.0,27.0,2.0,0.0,1.0,1.0,0.0,3.0
816,7039312.0,chicken,29194.29999995232,6,25.0,3.0,98.0,88.0,75.0,0.0,94.0,35.0,33.0,34.0,0.0,73.0,0.0,27.0,0.0
817,7039312.0,hammer,27711.199999809265,6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,91.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0
818,7039312.0,robot_vacuum_cleaner,25865.5,6,86.0,39.0,58.0,0.0,40.0,82.0,66.0,75.0,30.0,66.0,2.0,0.0,2.0,0.0,3.0
819,7039312.0,tree,26524.79999995232,6,30.0,12.0,0.0,0.0,1.0,0.0,77.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0
820,7039307.0,human,36626.5,6,76.0,97.0,99.0,91.0,95.0,68.0,97.0,87.0,82.0,94.0,82.0,39.0,98.0,84.0,5.0
821,7039307.0,rock,40039.10000002384,6,1.0,35.0,3.0,19.0,3.0,3.0,0.0,4.0,3.0,3.0,2.0,0.0,19.0,2.0,1.0
822,7039307.0,jelly_fish,33751.60000002384,6,55.0,81.0,94.0,73.0,42.0,37.0,69.0,74.0,51.0,72.0,43.0,2.0,59.0,39.0,0.0
823,7039307.0,dolphin,24669.30000001192,6,89.0,93.0,100.0,96.0,78.0,75.0,86.0,86.0,75.0,80.0,70.0,15.0,89.0,71.0,5.0
824,7039307.0,wristwatch,67448.5,6,58.0,66.0,34.0,0.0,3.0,2.0,22.0,3.0,3.0,5.0,2.0,0.0,18.0,2.0,3.0
825,7039307.0,artificial_intelligence,26958.900000035763,6,74.0,94.0,1.0,68.0,86.0,78.0,87.0,98.0,84.0,95.0,47.0,20.0,57.0,47.0,2.0
826,7039307.0,computer_virus,27983.59999996424,6,79.0,86.0,0.0,96.0,8.0,28.0,49.0,46.0,14.0,100.0,5.0,9.0,21.0,0.0,4.0
827,7039307.0,robot_vacuum_cleaner,43150.79999995232,6,76.0,31.0,56.0,2.0,24.0,55.0,53.0,0.0,39.0,13.0,20.0,12.0,24.0,12.0,3.0
828,7039307.0,autonomous_car,29410.19999998808,6,89.0,87.0,63.0,4.0,32.0,42.0,55.0,20.0,48.0,43.0,56.0,15.0,30.0,46.0,2.0
829,7039307.0,biological_virus,34207.0,6,71.0,17.0,13.0,90.0,0.0,22.0,39.0,2.0,5.0,18.0,15.0,6.0,25.0,10.0,4.0
830,7039307.0,computer,27635.400000035763,6,80.0,85.0,0.0,24.0,33.0,13.0,61.0,70.0,6.0,91.0,13.0,5.0,25.0,8.0,2.0
831,7039307.0,smartphone,35877.80000001192,6,64.0,67.0,6.0,8.0,0.0,54.0,54.0,63.0,18.0,68.0,24.0,5.0,36.0,22.0,2.0
832,7039307.0,tree,37326.30000001192,6,73.0,32.0,16.0,90.0,9.0,14.0,43.0,3.0,5.0,11.0,5.0,5.0,18.0,6.0,4.0
833,7039307.0,robot,48314.80000001192,6,77.0,81.0,61.0,6.0,51.0,30.0,78.0,58.0,21.0,66.0,33.0,5.0,44.0,18.0,2.0
834,7039307.0,chimpanzee,20621.0,6,82.0,54.0,81.0,95.0,94.0,66.0,85.0,75.0,53.0,90.0,66.0,23.0,77.0,52.0,5.0
835,7039307.0,virtual_assistant,32702.900000035763,6,67.0,8.0,4.0,4.0,95.0,47.0,82.0,25.0,59.0,93.0,36.0,6.0,14.0,23.0,2.0
836,7039307.0,chicken,22833.69999998808,6,76.0,44.0,90.0,91.0,69.0,61.0,82.0,64.0,42.0,85.0,64.0,18.0,68.0,49.0,0.0
837,7039307.0,hammer,32017.79999995232,6,34.0,3.0,3.0,4.0,3.0,3.0,18.0,5.0,3.0,2.0,5.0,2.0,16.0,2.0,1.0
838,7039307.0,thermostat,28255.400000035763,6,81.0,21.0,2.0,4.0,4.0,3.0,29.0,3.0,8.0,13.0,6.0,7.0,18.0,3.0,3.0
839,7039307.0,car,24747.69999998808,6,77.0,58.0,43.0,4.0,10.0,3.0,60.0,6.0,5.0,19.0,13.0,5.0,22.0,13.0,3.0
840,7039284.0,human,100398.0,6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5.0
841,7039284.0,rock,39469.0,6,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
842,7039284.0,robot_vacuum_cleaner,40672.0,6,100.0,65.0,17.0,0.0,16.0,7.0,17.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
843,7039284.0,computer_virus,31916.0,6,20.0,73.0,0.0,100.0,71.0,22.0,72.0,33.0,0.0,62.0,11.0,0.0,7.0,19.0,4.0
844,7039284.0,computer,30191.0,6,100.0,100.0,0.0,33.0,81.0,36.0,37.0,74.0,0.0,79.0,42.0,0.0,0.0,15.0,2.0
845,7039284.0,car,26597.0,6,100.0,100.0,72.0,0.0,67.0,20.0,74.0,64.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0
846,7039284.0,thermostat,26837.0,6,100.0,70.0,0.0,0.0,78.0,62.0,100.0,22.0,0.0,79.0,0.0,0.0,0.0,0.0,3.0
847,7039284.0,wristwatch,52628.0,6,100.0,66.0,0.0,0.0,100.0,18.0,60.0,58.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0
848,7039284.0,virtual_assistant,30931.0,6,100.0,83.0,0.0,0.0,95.0,76.0,88.0,72.0,0.0,77.0,11.0,0.0,0.0,14.0,2.0
849,7039284.0,smartphone,28912.0,6,100.0,91.0,0.0,0.0,100.0,28.0,100.0,76.0,0.0,91.0,14.0,0.0,0.0,0.0,2.0
850,7039284.0,artificial_intelligence,37036.0,6,46.0,79.0,0.0,100.0,100.0,78.0,100.0,79.0,0.0,100.0,11.0,0.0,0.0,31.0,2.0
851,7039284.0,biological_virus,56779.0,6,100.0,51.0,73.0,100.0,46.0,0.0,75.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,4.0
852,7039284.0,autonomous_car,22088.0,6,100.0,93.0,96.0,0.0,81.0,16.0,100.0,64.0,0.0,72.0,10.0,0.0,0.0,0.0,2.0
853,7039284.0,tree,28180.0,6,100.0,69.0,0.0,100.0,42.0,0.0,100.0,23.0,0.0,21.0,0.0,0.0,0.0,0.0,4.0
854,7039284.0,chimpanzee,31568.0,6,100.0,100.0,100.0,100.0,66.0,46.0,100.0,50.0,19.0,52.0,16.0,31.0,29.0,33.0,5.0
855,7039284.0,jelly_fish,34634.0,6,100.0,77.0,81.0,100.0,70.0,14.0,100.0,29.0,12.0,46.0,7.0,8.0,5.0,7.0,0.0
856,7039284.0,robot,24774.0,6,100.0,59.0,100.0,100.0,72.0,11.0,100.0,47.0,0.0,54.0,0.0,0.0,0.0,0.0,2.0
857,7039284.0,hammer,23221.0,6,0.0,28.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
858,7039284.0,chicken,24642.0,6,100.0,88.0,100.0,100.0,36.0,0.0,100.0,21.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0
859,7039284.0,dolphin,21536.0,6,100.0,79.0,98.0,100.0,48.0,0.0,100.0,22.0,8.0,34.0,0.0,0.0,0.0,0.0,5.0
860,7039319.0,human,101455.10000000148,6,100.0,100.0,100.0,83.0,100.0,100.0,99.0,100.0,100.0,100.0,96.0,96.0,50.0,100.0,5.0
861,7039319.0,rock,42748.29999999702,6,0.0,0.0,0.0,98.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,0.0,1.0
862,7039319.0,autonomous_car,37354.89999999851,6,100.0,100.0,0.0,0.0,0.0,6.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
863,7039319.0,virtual_assistant,44479.80000000447,6,100.0,100.0,0.0,0.0,100.0,8.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,2.0
864,7039319.0,tree,29232.10000000149,6,100.0,0.0,0.0,100.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,22.0,5.0,0.0,4.0
865,7039319.0,wristwatch,30778.0,6,89.0,93.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,3.0
866,7039319.0,artificial_intelligence,37619.19999999553,6,1.0,59.0,88.0,59.0,67.0,93.0,87.0,77.0,79.0,77.0,80.0,75.0,80.0,80.0,2.0
867,7039319.0,chimpanzee,28118.79999999702,6,100.0,95.0,95.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,53.0,61.0,21.0,59.0,5.0
868,7039319.0,biological_virus,37146.40000000596,6,5.0,96.0,94.0,91.0,0.0,17.0,70.0,85.0,10.0,18.0,0.0,17.0,16.0,16.0,4.0
869,7039319.0,robot,30463.70000000298,6,100.0,100.0,0.0,6.0,94.0,26.0,94.0,11.0,11.0,9.0,6.0,100.0,0.0,2.0,2.0
870,7039319.0,smartphone,27357.29999999702,6,100.0,100.0,0.0,46.0,100.0,9.0,96.0,100.0,95.0,0.0,25.0,34.0,34.0,28.0,2.0
871,7039319.0,jelly_fish,22894.70000000298,6,100.0,100.0,100.0,100.0,27.0,100.0,100.0,100.0,100.0,100.0,30.0,99.0,72.0,75.0,0.0
872,7039319.0,thermostat,28248.10000000149,6,33.0,13.0,25.0,0.0,99.0,27.0,100.0,66.0,6.0,27.0,2.0,100.0,13.0,7.0,3.0
873,7039319.0,chicken,25968.89999999851,6,100.0,95.0,100.0,96.0,92.0,61.0,100.0,100.0,99.0,100.0,90.0,97.0,60.0,88.0,0.0
874,7039319.0,dolphin,24427.60000000149,6,99.0,97.0,99.0,100.0,94.0,47.0,100.0,94.0,58.0,84.0,95.0,100.0,34.0,96.0,5.0
875,7039319.0,car,23751.29999999702,6,100.0,100.0,0.0,40.0,1.0,46.0,100.0,100.0,74.0,0.0,32.0,0.0,0.0,5.0,3.0
876,7039319.0,computer,24517.29999999702,6,100.0,100.0,7.0,9.0,100.0,26.0,9.0,100.0,58.0,0.0,23.0,0.0,32.0,30.0,2.0
877,7039319.0,hammer,32051.29999999702,6,5.0,10.0,4.0,8.0,0.0,2.0,0.0,100.0,14.0,0.0,0.0,0.0,29.0,72.0,1.0
878,7039319.0,computer_virus,33285.39999999851,6,0.0,30.0,4.0,100.0,99.0,8.0,92.0,96.0,68.0,4.0,6.0,89.0,40.0,32.0,4.0
879,7039319.0,robot_vacuum_cleaner,49630.10000000149,6,87.0,100.0,9.0,87.0,9.0,19.0,3.0,100.0,80.0,4.0,1.0,5.0,15.0,13.0,3.0
880,7039304.0,rock,69871.20000004768,6,91.0,4.0,3.0,3.0,0.0,7.0,7.0,2.0,6.0,2.0,4.0,4.0,6.0,4.0,1.0
881,7039304.0,human,43634.59999990463,6,58.0,72.0,74.0,46.0,80.0,90.0,20.0,85.0,65.0,95.0,83.0,92.0,20.0,92.0,5.0
882,7039304.0,dolphin,29488.900000095367,6,36.0,38.0,61.0,43.0,18.0,29.0,41.0,30.0,45.0,16.0,5.0,12.0,2.0,2.0,5.0
883,7039304.0,car,31873.89999997616,6,84.0,95.0,21.0,2.0,21.0,12.0,44.0,9.0,54.0,8.0,4.0,6.0,3.0,5.0,3.0
884,7039304.0,biological_virus,37826.0,6,11.0,82.0,12.0,91.0,5.0,5.0,65.0,5.0,8.0,11.0,5.0,14.0,11.0,8.0,4.0
885,7039304.0,computer,28995.200000047684,6,37.0,85.0,10.0,4.0,12.0,61.0,2.0,78.0,91.0,36.0,3.0,8.0,10.0,7.0,2.0
886,7039304.0,autonomous_car,54116.0,6,15.0,9.0,34.0,4.0,15.0,9.0,16.0,10.0,66.0,8.0,5.0,5.0,10.0,10.0,2.0
887,7039304.0,robot,21727.60000002384,6,75.0,88.0,83.0,10.0,78.0,83.0,80.0,85.0,88.0,70.0,18.0,35.0,12.0,11.0,2.0
888,7039304.0,chicken,27301.39999997616,6,15.0,31.0,58.0,65.0,21.0,47.0,21.0,8.0,29.0,11.0,18.0,32.0,25.0,23.0,0.0
889,7039304.0,virtual_assistant,32568.0,6,10.0,4.0,5.0,7.0,88.0,80.0,3.0,24.0,47.0,52.0,4.0,14.0,9.0,7.0,2.0
890,7039304.0,smartphone,29697.0,6,4.0,88.0,4.0,5.0,59.0,54.0,7.0,95.0,92.0,3.0,4.0,5.0,8.0,7.0,2.0
891,7039304.0,thermostat,24027.10000002384,6,6.0,17.0,6.0,8.0,5.0,91.0,20.0,34.0,38.0,8.0,9.0,7.0,11.0,7.0,3.0
892,7039304.0,computer_virus,26856.10000002384,6,14.0,76.0,22.0,92.0,10.0,64.0,20.0,56.0,71.0,5.0,8.0,3.0,7.0,7.0,4.0
893,7039304.0,robot_vacuum_cleaner,28129.199999928474,6,9.0,10.0,69.0,8.0,34.0,31.0,18.0,18.0,25.0,21.0,6.0,11.0,7.0,8.0,3.0
894,7039304.0,wristwatch,25757.29999995232,6,8.0,55.0,2.0,9.0,9.0,14.0,13.0,10.0,15.0,4.0,6.0,12.0,12.0,9.0,3.0
895,7039304.0,artificial_intelligence,32675.09999990464,6,21.0,77.0,43.0,14.0,82.0,72.0,77.0,73.0,68.0,75.0,22.0,12.0,11.0,13.0,2.0
896,7039304.0,jelly_fish,21628.30000007153,6,13.0,38.0,11.0,65.0,6.0,16.0,8.0,17.0,14.0,3.0,9.0,8.0,4.0,6.0,0.0
897,7039304.0,hammer,23171.10000002384,6,5.0,3.0,4.0,6.0,2.0,5.0,3.0,2.0,3.0,6.0,2.0,0.0,3.0,2.0,1.0
898,7039304.0,chimpanzee,22433.700000047684,6,28.0,49.0,74.0,63.0,33.0,25.0,28.0,31.0,61.0,10.0,4.0,6.0,5.0,3.0,5.0
899,7039304.0,tree,23051.5,6,8.0,10.0,6.0,6.0,1.0,4.0,74.0,1.0,1.0,0.0,3.0,4.0,2.0,4.0,4.0
900,7039314.0,human,50747.70000004768,6,70.0,79.0,97.0,88.0,94.0,95.0,94.0,97.0,95.0,82.0,93.0,92.0,91.0,95.0,5.0
901,7039314.0,rock,27572.700000047684,6,21.0,2.0,3.0,1.0,4.0,3.0,21.0,2.0,2.0,3.0,2.0,0.0,3.0,3.0,1.0
902,7039314.0,tree,35164.39999985695,6,74.0,54.0,25.0,47.0,17.0,7.0,49.0,27.0,5.0,1.0,1.0,4.0,3.0,2.0,4.0
903,7039314.0,smartphone,29076.5,6,67.0,63.0,1.0,13.0,77.0,3.0,82.0,44.0,63.0,28.0,27.0,3.0,4.0,19.0,2.0
904,7039314.0,jelly_fish,23764.29999995232,6,70.0,72.0,87.0,64.0,14.0,60.0,96.0,58.0,28.0,12.0,10.0,51.0,11.0,11.0,0.0
905,7039314.0,chimpanzee,24867.09999990464,6,94.0,77.0,99.0,94.0,82.0,67.0,96.0,54.0,76.0,100.0,38.0,11.0,4.0,15.0,5.0
906,7039314.0,thermostat,27774.200000047684,6,73.0,32.0,0.0,1.0,33.0,3.0,76.0,11.0,24.0,2.0,1.0,1.0,1.0,3.0,3.0
907,7039314.0,biological_virus,30359.400000095367,6,91.0,89.0,68.0,91.0,4.0,8.0,86.0,30.0,42.0,5.0,4.0,19.0,1.0,3.0,4.0
908,7039314.0,dolphin,31922.79999995232,6,92.0,58.0,97.0,97.0,98.0,63.0,81.0,62.0,72.0,75.0,54.0,27.0,26.0,54.0,5.0
909,7039314.0,wristwatch,54226.90000009537,6,37.0,70.0,12.0,6.0,22.0,4.0,29.0,61.0,39.0,2.0,6.0,0.0,2.0,3.0,3.0
910,7039314.0,robot,23627.199999809265,6,4.0,60.0,18.0,3.0,59.0,40.0,61.0,47.0,72.0,70.0,7.0,2.0,5.0,24.0,2.0
911,7039314.0,computer_virus,25035.199999809265,6,83.0,73.0,59.0,68.0,33.0,46.0,48.0,18.0,18.0,19.0,51.0,1.0,3.0,51.0,4.0
912,7039314.0,car,28224.29999995232,6,81.0,87.0,14.0,2.0,25.0,6.0,16.0,25.0,5.0,2.0,2.0,2.0,1.0,3.0,3.0
913,7039314.0,chicken,27766.400000095367,6,64.0,62.0,97.0,82.0,16.0,46.0,84.0,61.0,50.0,2.0,6.0,6.0,13.0,10.0,0.0
914,7039314.0,computer,23985.39999985695,6,73.0,87.0,3.0,4.0,75.0,73.0,9.0,83.0,97.0,44.0,33.0,3.0,2.0,69.0,2.0
915,7039314.0,robot_vacuum_cleaner,24996.199999809265,6,75.0,43.0,6.0,3.0,3.0,24.0,3.0,4.0,3.0,2.0,5.0,6.0,5.0,4.0,3.0
916,7039314.0,virtual_assistant,25064.900000095367,6,40.0,77.0,8.0,19.0,97.0,62.0,90.0,95.0,99.0,70.0,20.0,1.0,0.0,73.0,2.0
917,7039314.0,hammer,19520.200000047684,6,95.0,3.0,3.0,1.0,3.0,1.0,5.0,4.0,13.0,2.0,2.0,3.0,3.0,1.0,1.0
918,7039314.0,autonomous_car,28245.900000095367,6,97.0,60.0,83.0,0.0,21.0,82.0,100.0,13.0,97.0,38.0,6.0,3.0,3.0,4.0,2.0
919,7039314.0,artificial_intelligence,18363.400000095367,6,68.0,88.0,30.0,21.0,90.0,78.0,77.0,53.0,82.0,83.0,28.0,4.0,4.0,72.0,2.0
920,7039322.0,human,44498.89999997616,6,100.0,100.0,98.0,0.0,97.0,89.0,98.0,100.0,100.0,99.0,94.0,60.0,57.0,100.0,5.0
921,7039322.0,rock,25238.09999999404,6,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0
922,7039322.0,computer,28031.20000001788,6,99.0,100.0,0.0,0.0,100.0,100.0,64.0,100.0,73.0,100.0,58.0,0.0,11.0,9.0,2.0
923,7039322.0,autonomous_car,43074.40000000596,6,98.0,100.0,100.0,5.0,80.0,100.0,66.0,82.0,71.0,88.0,8.0,28.0,10.0,20.0,2.0
924,7039322.0,jelly_fish,24793.40000000596,6,100.0,100.0,100.0,0.0,77.0,74.0,84.0,83.0,71.0,78.0,74.0,53.0,41.0,79.0,0.0
925,7039322.0,dolphin,19723.90000000596,6,100.0,100.0,100.0,0.0,77.0,81.0,68.0,73.0,68.0,81.0,20.0,38.0,37.0,26.0,5.0
926,7039322.0,smartphone,30624.20000001788,6,96.0,100.0,0.0,0.0,78.0,87.0,55.0,77.0,77.0,68.0,0.0,0.0,20.0,58.0,2.0
927,7039322.0,robot,52667.80000001192,6,95.0,100.0,100.0,0.0,69.0,74.0,45.0,77.0,72.0,67.0,17.0,18.0,20.0,27.0,2.0
928,7039322.0,tree,49209.89999997616,6,100.0,26.0,0.0,5.0,23.0,7.0,66.0,21.0,3.0,24.0,0.0,0.0,0.0,0.0,4.0
929,7039322.0,artificial_intelligence,23149.5,6,100.0,94.0,93.0,18.0,80.0,70.0,55.0,72.0,74.0,74.0,53.0,78.0,61.0,65.0,2.0
930,7039322.0,computer_virus,50802.30000001192,6,26.0,54.0,52.0,100.0,58.0,15.0,5.0,14.0,14.0,47.0,8.0,33.0,17.0,10.0,4.0
931,7039322.0,wristwatch,55545.20000001788,6,100.0,87.0,76.0,13.0,16.0,17.0,31.0,0.0,0.0,0.0,0.0,20.0,14.0,6.0,3.0
932,7039322.0,chicken,90485.29999998212,6,83.0,90.0,86.0,0.0,54.0,17.0,67.0,39.0,58.0,55.0,28.0,69.0,36.0,30.0,0.0
933,7039322.0,virtual_assistant,29853.59999999404,6,75.0,0.0,0.0,0.0,64.0,16.0,0.0,41.0,19.0,60.0,26.0,25.0,7.0,16.0,2.0
934,7039322.0,chimpanzee,81782.0,6,87.0,73.0,60.0,0.0,67.0,61.0,79.0,43.0,62.0,74.0,36.0,65.0,35.0,32.0,5.0
935,7039322.0,biological_virus,47131.90000000596,6,84.0,16.0,100.0,100.0,29.0,15.0,40.0,0.0,16.0,73.0,6.0,26.0,12.0,8.0,4.0
936,7039322.0,robot_vacuum_cleaner,27468.40000000596,6,82.0,82.0,66.0,0.0,45.0,20.0,53.0,0.0,26.0,24.0,14.0,9.0,19.0,19.0,3.0
937,7039322.0,hammer,48041.19999998808,6,78.0,0.0,0.0,0.0,5.0,1.0,3.0,5.0,4.0,5.0,0.0,0.0,5.0,61.0,1.0
938,7039322.0,car,25673.79999998212,6,78.0,84.0,30.0,16.0,37.0,40.0,50.0,50.0,36.0,26.0,14.0,0.0,16.0,41.0,3.0
939,7039322.0,thermostat,22645.5,6,38.0,1.0,0.0,0.0,7.0,6.0,31.0,2.0,2.0,4.0,0.0,5.0,12.0,0.0,3.0
940,7039360.0,human,43231.09999996424,6,98.0,97.0,97.0,98.0,98.0,99.0,98.0,98.0,98.0,99.0,98.0,99.0,98.0,98.0,5.0
941,7039360.0,rock,27259.19999998808,6,14.0,11.0,1.0,1.0,2.0,2.0,15.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
942,7039360.0,chicken,33973.39999997616,6,97.0,97.0,97.0,100.0,76.0,45.0,81.0,48.0,51.0,81.0,12.0,21.0,14.0,15.0,0.0
943,7039360.0,wristwatch,43389.80000001192,6,16.0,17.0,9.0,2.0,1.0,1.0,5.0,9.0,8.0,2.0,1.0,2.0,3.0,1.0,3.0
944,7039360.0,computer_virus,28490.60000002384,6,33.0,47.0,16.0,59.0,9.0,2.0,6.0,27.0,10.0,18.0,2.0,2.0,1.0,3.0,4.0
945,7039360.0,artificial_intelligence,55989.89999997616,6,52.0,41.0,13.0,23.0,50.0,28.0,55.0,47.0,34.0,47.0,19.0,7.0,21.0,14.0,2.0
946,7039360.0,computer,26159.0,6,70.0,51.0,10.0,7.0,18.0,21.0,26.0,66.0,41.0,29.0,3.0,0.0,1.0,1.0,2.0
947,7039360.0,robot_vacuum_cleaner,18833.80000001192,6,56.0,48.0,4.0,5.0,4.0,2.0,20.0,32.0,13.0,3.0,4.0,1.0,2.0,1.0,3.0
948,7039360.0,robot,27417.80000001192,6,54.0,64.0,21.0,6.0,24.0,18.0,27.0,36.0,27.0,26.0,11.0,14.0,18.0,6.0,2.0
949,7039360.0,jelly_fish,25249.5,6,73.0,67.0,66.0,75.0,7.0,15.0,59.0,34.0,13.0,27.0,8.0,20.0,28.0,10.0,0.0
950,7039360.0,thermostat,18384.10000002384,6,68.0,31.0,4.0,2.0,2.0,6.0,22.0,3.0,1.0,3.0,5.0,2.0,3.0,8.0,3.0
951,7039360.0,biological_virus,23595.80000001192,6,72.0,52.0,63.0,74.0,3.0,2.0,35.0,18.0,2.0,31.0,2.0,14.0,15.0,4.0,4.0
952,7039360.0,dolphin,13920.900000035765,6,77.0,77.0,74.0,74.0,68.0,30.0,76.0,72.0,51.0,66.0,43.0,27.0,30.0,43.0,5.0
953,7039360.0,car,40972.09999996424,6,77.0,70.0,22.0,0.0,22.0,3.0,40.0,43.0,16.0,5.0,1.0,2.0,3.0,7.0,3.0
954,7039360.0,virtual_assistant,20718.19999998808,6,63.0,61.0,3.0,3.0,46.0,32.0,49.0,53.0,29.0,39.0,2.0,4.0,5.0,2.0,2.0
955,7039360.0,chimpanzee,16572.899999976158,6,97.0,95.0,96.0,96.0,99.0,72.0,97.0,86.0,87.0,98.0,61.0,36.0,43.0,60.0,5.0
956,7039360.0,autonomous_car,25547.19999998808,6,59.0,60.0,5.0,2.0,2.0,5.0,32.0,33.0,0.0,3.0,4.0,1.0,1.0,2.0,2.0
957,7039360.0,hammer,22936.80000001192,6,10.0,17.0,4.0,2.0,2.0,3.0,2.0,9.0,1.0,0.0,0.0,4.0,1.0,4.0,1.0
958,7039360.0,smartphone,18124.59999996424,6,63.0,74.0,14.0,0.0,31.0,29.0,25.0,69.0,48.0,56.0,2.0,6.0,2.0,1.0,2.0
959,7039360.0,tree,21489.19999998808,6,61.0,64.0,26.0,71.0,1.0,1.0,30.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0
960,7039362.0,human,120541.39999961852,6,100.0,100.0,100.0,48.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51.0,100.0,100.0,5.0
961,7039362.0,rock,65750.30000019073,6,15.0,14.0,0.0,0.0,0.0,0.0,100.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
962,7039362.0,computer_virus,66751.5,6,100.0,71.0,48.0,100.0,24.0,72.0,100.0,100.0,1.0,73.0,20.0,0.0,0.0,57.0,4.0
963,7039362.0,car,56997.09999990463,6,100.0,100.0,16.0,0.0,19.0,0.0,100.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0
964,7039362.0,virtual_assistant,58897.60000038147,6,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,27.0,14.0,50.0,11.0,2.0
965,7039362.0,wristwatch,60381.09999990463,6,100.0,100.0,100.0,0.0,68.0,0.0,0.0,39.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0
966,7039362.0,robot,39487.800000190735,6,100.0,100.0,71.0,49.0,100.0,100.0,100.0,100.0,100.0,100.0,49.0,22.0,54.0,100.0,2.0
967,7039362.0,biological_virus,52238.300000190735,6,100.0,33.0,100.0,100.0,77.0,49.0,100.0,100.0,20.0,100.0,80.0,0.0,85.0,79.0,4.0
968,7039362.0,tree,57693.69999980927,6,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,9.0,83.0,100.0,71.0,100.0,100.0,4.0
969,7039362.0,chimpanzee,46643.300000190735,6,100.0,100.0,100.0,46.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,26.0,100.0,100.0,5.0
970,7039362.0,robot_vacuum_cleaner,58649.7000002861,6,100.0,100.0,72.0,0.0,48.0,26.0,100.0,26.0,26.0,0.0,24.0,0.0,8.0,25.0,3.0
971,7039362.0,thermostat,57200.90000009537,6,23.0,34.0,49.0,0.0,68.0,0.0,100.0,16.0,70.0,0.0,0.0,0.0,0.0,0.0,3.0
